Goal,Analysis variable,time,heatPumpSystem.declination,vol.V,heaCap.C,rad.n,theCon.G
vol.T,S1,690.0,0.0,0.0015278206349929962,0.0013478635985898493,0.01101995298312208,0.9761713580260525
vol.T,S1,700.0,0.0,0.0011653427587066233,0.0005431688801336136,0.010582546123086062,0.978563491074013
vol.T,S1,710.0,0.0,0.0004464078138231789,0.0007173390671224249,0.010792647254493715,0.981628316957772
vol.T,S1,720.0,0.0,0.00040061059783546654,0.0010336528593746493,0.011573394027604897,0.9821113905985365
vol.T,S1,730.0,0.0,0.0013486545718986945,0.00012424420720485502,0.012677521881710745,0.9795477053801501
vol.T,S1,740.0,0.0,0.0022070911431161322,0.001462327872402965,0.013680969155952091,0.9775572633415466
vol.T,S1,750.0,0.0,0.0017914179294095738,0.0013942164509652593,0.014111099225589884,0.9790968685581628
vol.T,S1,760.0,0.0,0.0007306216720696825,0.00047040982147578104,0.01371716697885655,0.9815361413626077
vol.T,S1,770.0,0.0,0.0005327936410869292,0.00039455818142466526,0.012682404070481669,0.9809805230888548
vol.T,S1,780.0,0.0,0.001255945824147241,0.0012158581790619935,0.011492902420745618,0.9785099313980161
vol.T,S1,790.0,0.0,0.001761544000812607,0.0015782622093691962,0.010597217199164406,0.9777819044373122
vol.T,S1,800.0,0.0,0.0013995111570765783,0.0007561037426216627,0.010244531804841748,0.979992760973924
vol.T,S1,810.0,0.0,0.000645252308129347,0.0005600436894280199,0.010506005673116816,0.9828965102689052
vol.T,S1,820.0,0.0,0.0005132314289036019,0.0009791887727131163,0.011314514045300561,0.9832527018224313
vol.T,S1,830.0,0.0,0.001352714320175138,6.491710281943235e-05,0.012443679897232846,0.9805430651130792
vol.T,S1,840.0,0.0,0.0021475961642860937,0.001356093666399134,0.013499019798780171,0.9783218512282774
vol.T,S1,850.0,0.0,0.001731659421921019,0.0013223700607345775,0.014028008647703987,0.9796354667225935
vol.T,S1,860.0,0.0,0.0006578574598981727,0.00041467143963897467,0.013773092276155793,0.9820619201066527
vol.T,S1,870.0,0.0,0.0003789532368321519,0.00026869955488330625,0.012885617690075452,0.9816841555801514
vol.T,S1,880.0,0.0,0.000989935225421809,0.0009868364059336702,0.011828603126077445,0.9793081104369727
vol.T,S1,890.0,0.0,0.0014000016644202641,0.0012857170950470456,0.011057179789361469,0.9783987165575911
vol.T,S1,900.0,0.0,0.0009747153048713153,0.0004627685692735192,0.010842136508228524,0.9801409163281035
vol.T,S1,910.0,0.0,0.00019328139406729432,0.0007950643633442353,0.011273033684507895,0.9823432956203788
vol.T,S1,920.0,0.0,8.287201512588056e-05,0.0010986615843725925,0.012286080988165402,0.9818464901934753
vol.T,S1,930.0,0.0,0.0009903809505396814,0.00010011027699742707,0.013636969177396836,0.978308637442505
vol.T,S1,940.0,0.0,0.001853261852248146,0.0015183580458510801,0.014894225027188405,0.9755925518591689
vol.T,S1,950.0,0.0,0.0014353028340218276,0.0014953434257495956,0.01556780967565592,0.9770248601434004
vol.T,S1,960.0,0.0,0.0002725725514867868,0.0004633848574588491,0.015371438269205395,0.9801270222712889
vol.T,S1,970.0,0.0,0.00011109832538878238,0.00015083349759409132,0.01446004649674988,0.9805421602083262
vol.T,S1,980.0,0.0,0.00044997890473747116,0.000753716299073131,0.01334008285697906,0.9786879287742826
vol.T,S1,990.0,0.0,0.0008615953156513866,0.000994105581609743,0.012517544978065781,0.9779527883656803
vol.T,S1,1000.0,0.0,0.00046032866051227126,0.00014523719332063784,0.012294764525268037,0.9795627811555938
vol.T,S1,1010.0,0.0,0.0002682885279464292,0.0010835397135671918,0.012777746444627798,0.9813211368076448
vol.T,S1,1020.0,0.0,0.0002698084610380166,0.001252699603050253,0.01390173657502671,0.9800670898378613
vol.T,S1,1030.0,0.0,0.0007883618697477002,0.00017302299160500308,0.015401051798009028,0.9756542581434882
vol.T,S1,1040.0,0.0,0.0017440413972175553,0.001771915131654431,0.016802111430733797,0.9724017649397777
vol.T,S1,1050.0,0.0,0.0012540412001093163,0.0017244650496850873,0.017552064963928315,0.9740017375906871
vol.T,S1,1060.0,0.0,0.00011414109822296586,0.00048307798791914314,0.017309088565196425,0.9777996912692954
vol.T,S1,1070.0,0.0,0.0006850233279966502,3.8879712928747265e-05,0.016231977029852986,0.9788903183405281
vol.T,S1,1080.0,0.0,0.0002105815114168224,0.0004672433321410983,0.014904551292354075,0.9774094116869669
vol.T,S1,1090.0,0.0,0.0001845707743252942,0.0006956286349651387,0.013914766039047058,0.9768264315359596
vol.T,S1,1100.0,0.0,0.0001938611264145454,0.00012011762602092824,0.013600572249173435,0.9784674022240236
vol.T,S1,1110.0,0.0,0.0008369840346250182,0.0012564833452643701,0.014075959914136045,0.980128177765676
vol.T,S1,1120.0,0.0,0.0006490362455662534,0.0012383379203407359,0.01526144817946816,0.9786110694820086
vol.T,S1,1130.0,0.0,0.0006742455091845029,0.0004341414077299132,0.0168399054375381,0.9738871556618445
vol.T,S1,1140.0,0.0,0.0018407524242902444,0.002194402566740642,0.018261042578600933,0.9705858787670362
vol.T,S1,1150.0,0.0,0.001404079735338647,0.0021183845330161955,0.018907898040753598,0.9725410321934033
vol.T,S1,1160.0,0.0,8.649393159960171e-06,0.0007633093481269239,0.018429524650987926,0.9767766680067704
vol.T,S1,1170.0,0.0,0.0005139798438507514,0.00022042471523763712,0.017049985384071726,0.9780363198426381
vol.T,S1,1180.0,0.0,0.00010571432040897139,0.0008017336708075301,0.015441489731458464,0.976565601596594
vol.T,S1,1190.0,0.0,0.0006637203368663679,0.00108675500102752,0.01423462043756986,0.9761337227629104
vol.T,S1,1200.0,0.0,0.0004146164148016665,0.00024443654759310595,0.013761151974845773,0.9781717984592109
vol.T,S1,1210.0,0.0,0.00013609033891554085,0.0009771052151031719,0.014102294183933476,0.9803666501553703
vol.T,S1,1220.0,0.0,0.0001226300203805153,0.0010423899236408883,0.015139732643293716,0.9793334026804686
vol.T,S1,1230.0,0.0,0.0015013823343343429,0.0005881272816751544,0.016534507289331115,0.9749139184404967
vol.T,S1,1240.0,0.0,0.002689364132617904,0.002334225764132776,0.017743109323627604,0.9717272783138202
vol.T,S1,1250.0,0.0,0.0022364148361466575,0.002248373927297093,0.01818437929729367,0.9736009383955124
vol.T,S1,1260.0,0.0,0.0008322642910248069,0.0009121115098456279,0.01755404457647471,0.9774794810230775
vol.T,S1,1270.0,0.0,0.00033311819272491077,0.0004290043348092809,0.016101004911827026,0.9781952943341816
vol.T,S1,1280.0,0.0,0.0009645331949129525,0.0010576887969199643,0.01447689014478348,0.9762898198408114
vol.T,S1,1290.0,0.0,0.0015596587330830316,0.0014622443150274307,0.013212861865291964,0.9754725212223695
vol.T,S1,1300.0,0.0,0.0011555478460297717,0.0004640641322415093,0.012744288964695575,0.9779091900840229
vol.T,S1,1310.0,0.0,0.0004462713037820445,0.0008757646364272255,0.01304106463553322,0.9805922656371429
vol.T,S1,1320.0,0.0,0.0005484497001555262,0.0010697290286868812,0.01399037902373667,0.9801143215591529
vol.T,S1,1330.0,0.0,0.001808527512008599,0.0004509310151676063,0.015271579447529719,0.976171726251256
vol.T,S1,1340.0,0.0,0.002961874562542533,0.0021665868502986608,0.016378067460290954,0.973218911148827
vol.T,S1,1350.0,0.0,0.0025780380766019097,0.002161267948224804,0.016778921339155768,0.9749982596468013
vol.T,S1,1360.0,0.0,0.0013084773254715342,0.0009751338297941498,0.016212663604913642,0.9785309097647926
vol.T,S1,1370.0,0.0,0.0009300256282103002,0.0006210833368467212,0.014918739968226569,0.9788727345730814
vol.T,S1,1380.0,0.0,0.0016203751717834176,0.0013035763434522416,0.01348532033736533,0.9767363445291419
vol.T,S1,1390.0,0.0,0.002139606730362043,0.001568342157745064,0.012441033208601546,0.9761010637420466
vol.T,S1,1400.0,0.0,0.0017547450986658117,0.0006163851943657414,0.012062856119157974,0.9783556747621611
vol.T,S1,1410.0,0.0,0.0009882470164628548,0.000777341784028165,0.01240745906940169,0.9810465024005233
vol.T,S1,1420.0,0.0,0.0009796640189578861,0.0010502140289300904,0.013365061444335028,0.9806076360457939
vol.T,S1,1430.0,0.0,0.002115670197901083,0.00041371627514709744,0.014649728119100935,0.9766381910300923
vol.T,S1,1440.0,0.0,0.0031832723243900986,0.0021341545031499753,0.015798460528916043,0.9735441738097562
vol.T,S1,1450.0,0.0,0.002748680067368805,0.0021677788535607824,0.016303382541597824,0.9751627355386311
vol.T,S1,1460.0,0.0,0.001395934676881471,0.0009708007693695667,0.015884264795065196,0.978671728315716
vol.T,S1,1470.0,0.0,0.0008651168466739274,0.00053105394014364,0.014732749559698655,0.9791192558118386
vol.T,S1,1480.0,0.0,0.0013702617351856563,0.0011156049490447491,0.013401916433645666,0.9770371918173597
vol.T,S1,1490.0,0.0,0.0017191018811768836,0.0013361555031794073,0.01242461104648778,0.9762573274852545
vol.T,S1,1500.0,0.0,0.0012012900702370636,0.00040818340450189086,0.012107309181034276,0.9781373695725646
vol.T,S1,1510.0,0.0,0.00035915654659629987,0.0009030125762382358,0.012547349980468551,0.9802507794782117
vol.T,S1,1520.0,0.0,0.0003568720166352433,0.0010412128240206882,0.01366787148317933,0.9790819174780523
vol.T,S1,1530.0,0.0,0.0015750269626705457,0.0005843466604166717,0.015184146242362206,0.9743727650124061
vol.T,S1,1540.0,0.0,0.0027259979530648523,0.0024138398743217457,0.016594095370095638,0.9708259423614582
vol.T,S1,1550.0,0.0,0.0022700369476906686,0.0024118162868033053,0.017326702700390804,0.9725672720019204
vol.T,S1,1560.0,0.0,0.0007773050237462012,0.0010478484632266106,0.017054261953444918,0.9767306540186308
vol.T,S1,1570.0,0.0,9.754695463027788e-05,0.0004369106927864404,0.01596960336663813,0.977948269779518
vol.T,S1,1580.0,0.0,0.0005429020571741919,0.0009369076170117904,0.014675411484247983,0.9763957968866651
vol.T,S1,1590.0,0.0,0.0009243763682616658,0.0011401682204615308,0.013754316110879681,0.975820973650541
vol.T,S1,1600.0,0.0,0.0005005048016973479,0.00022097727666284272,0.013536314801848793,0.9775965360985766
vol.T,S1,1610.0,0.0,0.00019163880930160143,0.0010391068287935856,0.014132290457752923,0.9792792160582188
vol.T,S1,1620.0,0.0,1.895024671755254e-05,0.0010351348704466035,0.015464725284097178,0.9773529009382299
vol.T,S1,1630.0,0.0,0.001465904131673578,0.0008039677237183356,0.0172230624374231,0.9717581220696204
vol.T,S1,1640.0,0.0,0.002720494071694469,0.002769982669462852,0.018852954056231667,0.9676710206538788
vol.T,S1,1650.0,0.0,0.0021169921600509255,0.002674156639977379,0.01970934998603685,0.9695992479893757
vol.T,S1,1660.0,0.0,0.000303474791791695,0.001044824188439393,0.01939797260477269,0.9744820998360266
vol.T,S1,1670.0,0.0,0.0006437015017924874,0.00021519775318661093,0.018119620015640953,0.9763781000009168
vol.T,S1,1680.0,0.0,0.0003005430972314511,0.0006441061284439839,0.016573000681760403,0.9751951067955891
vol.T,S1,1690.0,0.0,9.558744862216205e-05,0.0008657801711620474,0.015439945562513895,0.9747925334303658
vol.T,S1,1700.0,0.0,0.0002508133673897872,4.300878580220145e-06,0.015091098563005905,0.976657417297834
vol.T,S1,1710.0,0.0,0.000798840453473103,0.0011847329178741224,0.015634197103107803,0.9783288103111486
vol.T,S1,1720.0,0.0,0.0003551505176087255,0.001042269474331487,0.016960999276051044,0.976222401818918
vol.T,S1,1730.0,0.0,0.0013614705021098847,0.0009617299653001354,0.01870081536105857,0.9703623971032487
vol.T,S1,1740.0,0.0,0.002764046534786352,0.002981681794693566,0.020223469061139004,0.9662135439624904
vol.T,S1,1750.0,0.0,0.0020891766697581286,0.0027451270813786,0.02082707595056996,0.9684028162611072
vol.T,S1,1760.0,0.0,0.00012245511120768406,0.0009245941541611317,0.02012293680570445,0.9735138701529814
vol.T,S1,1770.0,0.0,0.0008466822944866539,4.150931463623044e-05,0.01839394797931948,0.9752921898542867
vol.T,S1,1780.0,0.0,0.0003829405702304393,0.0005188824833661907,0.01642689308278794,0.973851379371336
vol.T,S1,1790.0,0.0,0.00016543337446024153,0.000748132829211179,0.014929173000236006,0.9733887302862827
vol.T,S1,1800.0,0.0,6.486164539992623e-05,0.00021351696396694876,0.014253640538974283,0.9754917342694492
vol.T,S1,1810.0,0.0,0.0005445209171013616,0.001558690057941245,0.014474669719436369,0.9776074957333016
vol.T,S1,1820.0,0.0,7.551300682552328e-05,0.0016006277020765753,0.015463952626998236,0.9760017148819815
vol.T,S1,1830.0,0.0,0.0016318867661499527,0.0002495624499120803,0.01686214425098134,0.9705536881318122
vol.T,S1,1840.0,0.0,0.003011541570513808,0.002187267583663711,0.01807763812301325,0.9666066083540735
vol.T,S1,1850.0,0.0,0.0023552319652086285,0.001991234231351372,0.018463340810542326,0.9686646083952877
vol.T,S1,1860.0,0.0,0.0005094821932445444,0.00037318888135567306,0.017677816005618054,0.9732702277240539
vol.T,S1,1870.0,0.0,0.00027013324514314546,0.00021170144773376617,0.0160051661183364,0.974420849714089
vol.T,S1,1880.0,0.0,0.0003473021330569889,0.0005251950795464311,0.014170138022523517,0.972589572300233
vol.T,S1,1890.0,0.0,0.0009613152601478186,0.0009141185121569309,0.012803932070976352,0.9720950416901079
vol.T,S1,1900.0,0.0,0.0007112400189437862,1.3298393535932385e-05,0.012210344642184737,0.9744757243698151
vol.T,S1,1910.0,0.0,0.0001302324455973612,0.0013723351269503523,0.012440116629151173,0.977129954313572
vol.T,S1,1920.0,0.0,0.0004213006994446389,0.0015688510205600422,0.013361131602894804,0.9762719104929453
vol.T,S1,1930.0,0.0,0.0019273497239296828,5.61416830976045e-05,0.014628864086711522,0.9715936318230628
vol.T,S1,1940.0,0.0,0.0032097530407535807,0.001838640798115064,0.015695641177077953,0.9680873534954332
vol.T,S1,1950.0,0.0,0.002670976940009276,0.001691535729922573,0.015996056883970586,0.9700066976486384
vol.T,S1,1960.0,0.0,0.00110551733750988,0.00028648881560523477,0.015277361500632039,0.974062558025816
vol.T,S1,1970.0,0.0,0.0005807703374204707,0.0001054603326662831,0.013829293172644655,0.9746984575727092
vol.T,S1,1980.0,0.0,0.001314009019386625,0.000697504335838188,0.012279334355594767,0.9726088089315864
vol.T,S1,1990.0,0.0,0.001919431326045489,0.0010498862673218113,0.011155599276876631,0.9720414890063512
vol.T,S1,2000.0,0.0,0.0015701287037606702,5.333107855172448e-05,0.010717981468906469,0.9744445124708141
vol.T,S1,2010.0,0.0,0.0008018953184374915,0.001477065107506285,0.011018778389256119,0.9771978282676109
vol.T,S1,2020.0,0.0,0.0008212876102881495,0.0018615202765356598,0.011950796820954951,0.9765126992962386
vol.T,S1,2030.0,0.0,0.002046099306854021,0.00039992528897390695,0.013222479930452669,0.9719894634110638
vol.T,S1,2040.0,0.0,0.00318297216719098,0.001369094841134148,0.014356473321811877,0.9684714203859345
vol.T,S1,2050.0,0.0,0.002702194336724495,0.0013906516050255855,0.014839882791560757,0.9702544765609781
vol.T,S1,2060.0,0.0,0.0012705960906928362,0.0001850918909055498,0.01441277369115666,0.9743207621711367
vol.T,S1,2070.0,0.0,0.0007844793878955162,0.00011902768763693024,0.013296239529599688,0.9752047479889087
vol.T,S1,2080.0,0.0,0.0013601238278574017,0.0005662213428610667,0.012116670449461263,0.9735937951379865
vol.T,S1,2090.0,0.0,0.0018901907192590587,0.0010543156383490762,0.011219399303675747,0.9728120817398823
vol.T,S1,2100.0,0.0,0.0014481600696099003,0.00018629107923730207,0.010978166667681718,0.9747906038516292
vol.T,S1,2110.0,0.0,0.0006051935091478709,0.0011802404289862486,0.011451478811755275,0.9769024166104099
vol.T,S1,2120.0,0.0,0.0005718259320991165,0.0013802590993599012,0.01249060261703414,0.9756578351613032
vol.T,S1,2130.0,0.0,0.0018150917291188957,0.0002138357058904679,0.013937538614099744,0.9703245068724502
vol.T,S1,2140.0,0.0,0.0030431495552145555,0.0021315252552471116,0.015233794074928534,0.9662950897913991
vol.T,S1,2150.0,0.0,0.0026092722635961594,0.0021477511253627985,0.01584386697141687,0.9681573227568478
vol.T,S1,2160.0,0.0,0.0011092016106167466,0.0007302506919515808,0.0154678925351106,0.972877413297274
vol.T,S1,2170.0,0.0,0.00048421954633466667,0.00011762849301365546,0.014311391335285162,0.9745614504582419
vol.T,S1,2180.0,0.0,0.0010197946190452977,0.0006700818656772415,0.012962703010132436,0.9732443604724986
vol.T,S1,2190.0,0.0,0.0014355622387954143,0.0008896657082136022,0.011977249366002073,0.972832015233016
vol.T,S1,2200.0,0.0,0.0009564281329033622,8.304124818059633e-05,0.011671184980242142,0.9747668155875504
vol.T,S1,2210.0,0.0,0.00016380439463540506,0.0014181157559347392,0.012156320292045424,0.9764965685580721
vol.T,S1,2220.0,0.0,0.00032031454171855823,0.0014093055749398284,0.01337537181648351,0.974331635236937
vol.T,S1,2230.0,0.0,0.0018308334566369613,0.000582284068089257,0.015052901355661868,0.9682343542966786
vol.T,S1,2240.0,0.0,0.003228021201625627,0.0027596004655967847,0.016664121136009315,0.963803159144322
vol.T,S1,2250.0,0.0,0.0027330217675457518,0.0027538421260443285,0.017567056694959407,0.9659950829225611
vol.T,S1,2260.0,0.0,0.0009672791534999721,0.001086114750696562,0.0173434769032144,0.9715548592436342
vol.T,S1,2270.0,0.0,6.295561032921742e-05,0.0002489192379659578,0.01616583536976182,0.9739901286163737
vol.T,S1,2280.0,0.0,0.00043383865798925117,0.0007487277806564941,0.014711892445968953,0.9730689239615403
vol.T,S1,2290.0,0.0,0.0007965981928991956,0.001050943653961985,0.013654877730290966,0.9728098417099919
vol.T,S1,2300.0,0.0,0.00035885063748108866,0.0002417372837175025,0.013380425064511882,0.9747627208678716
vol.T,S1,2310.0,0.0,0.000277865617909488,0.0008442313849350643,0.014023037696795122,0.9763594000049299
vol.T,S1,2320.0,0.0,0.00017308156514187452,0.00048072163573802904,0.015501738052964774,0.9738504034972922
vol.T,S1,2330.0,0.0,0.002046990819872229,0.0018909407265221988,0.017453262689584793,0.9673102241890564
vol.T,S1,2340.0,0.0,0.0036735776974962967,0.0042540061343717865,0.019220531490152307,0.9626801393231825
vol.T,S1,2350.0,0.0,0.003121755023299365,0.004095353072896447,0.020043800569517843,0.9650661757077271
vol.T,S1,2360.0,0.0,0.001137810497679196,0.00211045123126205,0.019479909321512726,0.9708246588596245
vol.T,S1_conf,0.0,0.0,0.0,0.0,0.0,0.0
vol.T,S1_conf,10.0,0.0,0.025431147442596915,0.03508065294663785,0.01109898291495892,0.06567260171275383
vol.T,S1_conf,20.0,0.0,0.02797441586899335,0.03541290377887058,0.012777328454863256,0.06450488208786626
vol.T,S1_conf,30.0,0.0,0.023794906768519544,0.02986832860432539,0.014501106356100352,0.05357409860721695
vol.T,S1_conf,40.0,0.0,0.02888703196117028,0.03376411635992109,0.015809755626853994,0.04992171382164305
vol.T,S1_conf,50.0,0.0,0.024588483007921585,0.026923757533176832,0.01409707323663143,0.05571163809276314
vol.T,S1_conf,60.0,0.0,0.018221205080990923,0.02167066521663499,0.0131276642763596,0.06318847568450521
vol.T,S1_conf,70.0,0.0,0.014108774984442811,0.0160665077309068,0.011990973118454849,0.05658702577754249
vol.T,S1_conf,80.0,0.0,0.013019329119972695,0.01510064907128521,0.011331342473485903,0.059247215252241595
vol.T,S1_conf,90.0,0.0,0.011380150076615149,0.014223708175319146,0.010358277707078199,0.057194468363672694
vol.T,S1_conf,100.0,0.0,0.011014940788279522,0.011806629779078934,0.00943294750491862,0.05801265919360724
vol.T,S1_conf,110.0,0.0,0.01002923731211421,0.01142849791735804,0.01106429463231335,0.05411082740936987
vol.T,S1_conf,120.0,0.0,0.010104818653243766,0.009102622017617011,0.009997934886296307,0.056530142763773154
vol.T,S1_conf,130.0,0.0,0.01177837164247978,0.01357172196276442,0.010548714530774174,0.04887400668831619
vol.T,S1_conf,140.0,0.0,0.013397211183595182,0.01370852435030993,0.011038731615573253,0.05272774108247359
vol.T,S1_conf,150.0,0.0,0.01298009863112022,0.01318209732247226,0.010801917873721603,0.05069644534391527
vol.T,S1_conf,160.0,0.0,0.010288286515089451,0.010760998744587169,0.011042648264641899,0.052781889209563095
vol.T,S1_conf,170.0,0.0,0.008869453307283962,0.009746122673051716,0.010470378826087494,0.0627735556250978
vol.T,S1_conf,180.0,0.0,0.00908766824416866,0.009067777327724973,0.010953477833203704,0.058159520848907985
vol.T,S1_conf,190.0,0.0,0.007792513378101419,0.008989978612871244,0.008905875974245523,0.05767866654071693
vol.T,S1_conf,200.0,0.0,0.0070670441427697905,0.0071307666990136805,0.008956621851893633,0.05363071254461771
vol.T,S1_conf,210.0,0.0,0.0063691705353151285,0.006699755387431192,0.008274666151320454,0.05370519487685228
vol.T,S1_conf,220.0,0.0,0.007082662613965868,0.008572750270925498,0.008841665832743918,0.056270658258353506
vol.T,S1_conf,230.0,0.0,0.008491209296210372,0.008977818563187509,0.008823091500267707,0.059203417241638565
vol.T,S1_conf,240.0,0.0,0.007760946821453038,0.00952540971619679,0.011211449729571245,0.058629622787673245
vol.T,S1_conf,250.0,0.0,0.008919030368939658,0.009968337341020496,0.010924288167961139,0.056292205247280964
vol.T,S1_conf,260.0,0.0,0.007358988266525443,0.008269693110507728,0.009834464425179417,0.05547275069625765
vol.T,S1_conf,270.0,0.0,0.006216120193418405,0.007822978266947958,0.008813025494604726,0.051837607461873526
vol.T,S1_conf,280.0,0.0,0.005709857340935062,0.006716573865178938,0.009599827961389888,0.05845139867929185
vol.T,S1_conf,290.0,0.0,0.006262006536876114,0.0065397238112268495,0.008532302272998577,0.05426982617786117
vol.T,S1_conf,300.0,0.0,0.00503438171883076,0.00562058278753676,0.00847460182174156,0.058385236326446384
vol.T,S1_conf,310.0,0.0,0.00482792421714776,0.00612978931316416,0.008479794234033352,0.04566542588260267
vol.T,S1_conf,320.0,0.0,0.005637471292215944,0.006130155252103897,0.008161732476708827,0.05733872539137082
vol.T,S1_conf,330.0,0.0,0.0074550126245511265,0.008767661382848752,0.009416269657596408,0.06287882901534335
vol.T,S1_conf,340.0,0.0,0.006524441524648171,0.007749393616982082,0.009066188229556666,0.06793824707651477
vol.T,S1_conf,350.0,0.0,0.007074375322359261,0.008112242593583754,0.010071090778562155,0.05385480631669785
vol.T,S1_conf,360.0,0.0,0.005424724348587024,0.0057733634764278565,0.009492144597625585,0.05757540196998266
vol.T,S1_conf,370.0,0.0,0.005210437973335479,0.005545099709028653,0.008501588714141731,0.05832665274783443
vol.T,S1_conf,380.0,0.0,0.00532489058798762,0.005509059914476271,0.007772932250052709,0.059848659079698587
vol.T,S1_conf,390.0,0.0,0.005547538068692271,0.006336727816081377,0.00721347020042043,0.05199229625773123
vol.T,S1_conf,400.0,0.0,0.004024077331129118,0.004931015927625253,0.007556043945093791,0.05766948179053256
vol.T,S1_conf,410.0,0.0,0.0039144979829557796,0.003874321687715803,0.00766302423977061,0.0539979639100963
vol.T,S1_conf,420.0,0.0,0.004114165238347477,0.004085481667862372,0.007528361227791601,0.0544625958564155
vol.T,S1_conf,430.0,0.0,0.004469613080238182,0.00529451987976724,0.008435770091288756,0.05721323091009698
vol.T,S1_conf,440.0,0.0,0.004807838365575523,0.005707955614031313,0.008796079648614256,0.055762059674158475
vol.T,S1_conf,450.0,0.0,0.005346257894268685,0.0048285554280308235,0.009041612918581122,0.05158461972559306
vol.T,S1_conf,460.0,0.0,0.004003110321441621,0.0036122999298749564,0.008658544851276253,0.058442140367818765
vol.T,S1_conf,470.0,0.0,0.003906269628801716,0.004143153136807738,0.008195881880800544,0.06472050517062987
vol.T,S1_conf,480.0,0.0,0.004706129578325561,0.0051061490865009955,0.007242164573386282,0.05837826665691264
vol.T,S1_conf,490.0,0.0,0.004683393088246929,0.004969545758833896,0.007994722520324911,0.058647959709793834
vol.T,S1_conf,500.0,0.0,0.004202432021189352,0.004246813797814881,0.008159327676103518,0.058959920034533465
vol.T,S1_conf,510.0,0.0,0.003089569299687714,0.003333030602161625,0.008438237692050024,0.05444373529223176
vol.T,S1_conf,520.0,0.0,0.0032179349666252694,0.003428703786889729,0.007884637332602952,0.055322572260332534
vol.T,S1_conf,530.0,0.0,0.0038537808668901116,0.0038458410212583428,0.00729970489268949,0.06277988079809627
vol.T,S1_conf,540.0,0.0,0.004129889920794232,0.004359532675351896,0.0071963191509233975,0.050328285826917694
vol.T,S1_conf,550.0,0.0,0.003785703760594788,0.004003843800537209,0.0081926649683519,0.06084701480107952
vol.T,S1_conf,560.0,0.0,0.00246323374754935,0.002895154621921919,0.008148812834336449,0.05883813634270569
vol.T,S1_conf,570.0,0.0,0.003423324616151231,0.004242866686775428,0.008377729880015243,0.054567240108036486
vol.T,S1_conf,580.0,0.0,0.00371500194772607,0.004548489125612323,0.007895900375212421,0.05681164264352113
vol.T,S1_conf,590.0,0.0,0.004079072588840505,0.004107480881487658,0.007831391725051024,0.05631071479151242
vol.T,S1_conf,600.0,0.0,0.0034632213247901707,0.0038618839384794495,0.007390593407855376,0.06224886707377374
vol.T,S1_conf,610.0,0.0,0.0025640085813806207,0.0029344050961003267,0.007110925800983929,0.06015445912256408
vol.T,S1_conf,620.0,0.0,0.002675987140071208,0.002608716750499212,0.006804087884015613,0.05273837104131389
vol.T,S1_conf,630.0,0.0,0.0032141492412474664,0.0034883677308683845,0.007809149855028935,0.05634894998733541
vol.T,S1_conf,640.0,0.0,0.0037301679859904208,0.0033698800213509818,0.007084374698718909,0.05565383892027837
vol.T,S1_conf,650.0,0.0,0.00282243890129747,0.0030819357371357696,0.00755524186929103,0.06244042285049099
vol.T,S1_conf,660.0,0.0,0.002164680597361217,0.002540373637888587,0.00759365365901739,0.058608336966367296
vol.T,S1_conf,670.0,0.0,0.002491743383192614,0.0033461086243777825,0.0058480851714551325,0.05383376687675789
vol.T,S1_conf,680.0,0.0,0.003951040199659434,0.0039171870452323655,0.006847528908809798,0.05686429720457194
vol.T,S1_conf,690.0,0.0,0.003965668247231838,0.004405235690797519,0.006672281988094121,0.05541991068427521
vol.T,S1_conf,700.0,0.0,0.003371201039606083,0.00372031944231996,0.00685132271355366,0.0501497603936135
vol.T,S1_conf,710.0,0.0,0.0023233128965976504,0.0029740075536825628,0.007080831634191099,0.0578085766307066
vol.T,S1_conf,720.0,0.0,0.0023998595949902453,0.0022372449404621775,0.008121129899308849,0.052521856242242024
vol.T,S1_conf,730.0,0.0,0.0027825645444487165,0.00327866738780228,0.0068606783339880545,0.06667541922516666
vol.T,S1_conf,740.0,0.0,0.0033322646833711654,0.0032349081171181536,0.007755415534363148,0.05962493568094906
vol.T,S1_conf,750.0,0.0,0.002612824792080323,0.0027469947397855228,0.0075611271578369795,0.05583616309729281
vol.T,S1_conf,760.0,0.0,0.001850904689891718,0.001899639326902788,0.008175888131151787,0.06621525881536455
vol.T,S1_conf,770.0,0.0,0.0026086891207841734,0.0026838833111909764,0.006805721741510104,0.06228238884218012
vol.T,S1_conf,780.0,0.0,0.003727409087999202,0.004270975085633426,0.007148336240473029,0.05862543644891103
vol.T,S1_conf,790.0,0.0,0.00457691005908289,0.00477763866070476,0.006217289923450613,0.05550774627816679
vol.T,S1_conf,800.0,0.0,0.003664383229887935,0.004022778614631796,0.005787796569161305,0.05401068020672505
vol.T,S1_conf,810.0,0.0,0.0022240362211323372,0.002851074397327616,0.00581383808592001,0.05492543761553934
vol.T,S1_conf,820.0,0.0,0.0020590124024088747,0.0021728203676941492,0.006949729683532202,0.06506788940008584
vol.T,S1_conf,830.0,0.0,0.003021257965919024,0.0031188335106816342,0.006744536358789693,0.054947001044715046
vol.T,S1_conf,840.0,0.0,0.003365537774324197,0.003061418693723189,0.007770208941717934,0.05259862550093419
vol.T,S1_conf,850.0,0.0,0.0032406685302588992,0.002932053586068571,0.007294144954278641,0.0643640635202369
vol.T,S1_conf,860.0,0.0,0.001724533648243776,0.0018640752867685136,0.007101598965223853,0.06089635585312141
