Goal,Analysis variable,Interaction,time,heatPumpSystem.declination,vol.V,heaCap.C,rad.n,theCon.G
vol.T,S2,heaCap.C,1160.0,3.2526065174565133e-18,0.0009221145916455186,,0.00017016470096286804,0.00025007795714915293
vol.T,S2,heaCap.C,1170.0,2.927345865710862e-18,0.001564884093782666,,4.350585061598661e-05,0.0005162416281762061
vol.T,S2,heaCap.C,1180.0,7.589415207398531e-19,0.0020645276997762426,,0.000535010875701342,0.0013750068868125798
vol.T,S2,heaCap.C,1190.0,2.168404344971009e-19,0.0018356372890331622,,0.0011519289562783464,0.002138955501027384
vol.T,S2,heaCap.C,1200.0,2.1141942363467336e-18,0.0011361773260013305,,0.0017037508042401107,0.002451232916061419
vol.T,S2,heaCap.C,1210.0,8.673617379884035e-19,0.0006269574215231246,,0.0020010455268763046,0.0023891238244505564
vol.T,S2,heaCap.C,1220.0,1.0842021724855044e-18,0.0006963419361831877,,0.0019303994110794094,0.0021893336581693124
vol.T,S2,heaCap.C,1230.0,3.2526065174565133e-19,0.0010197782907148427,,0.001531442477980028,0.001906199426680688
vol.T,S2,heaCap.C,1240.0,4.336808689942018e-19,0.0009016972647052646,,0.00099789526974799,0.001333370092719055
vol.T,S2,heaCap.C,1250.0,1.734723475976807e-18,0.00039046464814107,,0.000580902886538337,0.0005057388771173565
vol.T,S2,heaCap.C,1260.0,1.951563910473908e-18,0.00038235164154041255,,0.00046380816518104204,7.765893126365775e-05
vol.T,S2,heaCap.C,1270.0,1.7889335846010823e-18,0.0010925558475559068,,0.000689739558683726,0.0005670962636266097
vol.T,S2,heaCap.C,1280.0,8.673617379884035e-19,0.0016697527119794533,,0.0011650423398026598,0.0015960983192478961
vol.T,S2,heaCap.C,1290.0,1.3010426069826053e-18,0.0015636585553053404,,0.001689718263655226,0.0024250871671481766
vol.T,S2,heaCap.C,1300.0,9.75781955236954e-19,0.0008759251872753995,,0.0021549877753472887,0.002687761650953635
vol.T,S2,heaCap.C,1310.0,2.168404344971009e-19,0.0003969890143425338,,0.0022938799484029677,0.0024382741213295756
vol.T,S2,heaCap.C,1320.0,1.5178830414797062e-18,0.00046687871171672245,,0.0020772318903241258,0.0020195567866242436
vol.T,S2,heaCap.C,1330.0,1.1926223897340549e-18,0.0007343952443531121,,0.0015663563980645515,0.0015466991595306512
vol.T,S2,heaCap.C,1340.0,8.673617379884035e-19,0.0004955755135374264,,0.0009517533563943928,0.0008656743191260974
vol.T,S2,heaCap.C,1350.0,2.168404344971009e-18,0.00017287984279008546,,0.0004804517277774076,4.2993674347013844e-05
vol.T,S2,heaCap.C,1360.0,1.951563910473908e-18,0.0003205752087941053,,0.0003380580395344543,0.00027931226029676015
vol.T,S2,heaCap.C,1370.0,9.75781955236954e-19,0.00030539488693975706,,0.0005681749424268218,0.0003556612410917648
vol.T,S2,heaCap.C,1380.0,1.3010426069826053e-18,0.000856914351136246,,0.0010661044322621202,0.0015064445344461497
vol.T,S2,heaCap.C,1390.0,1.3010426069826053e-18,0.0007164812680429719,,0.001646553745368668,0.0024042308045457705
vol.T,S2,heaCap.C,1400.0,2.168404344971009e-19,0.0001305725723238898,,0.002100775008280412,0.002681522877725162
vol.T,S2,heaCap.C,1410.0,7.589415207398531e-19,0.00025362228206480414,,0.0022430606531829746,0.0024512256143158773
vol.T,S2,heaCap.C,1420.0,2.3852447794681098e-18,7.589899264392346e-05,,0.0019770080766262077,0.0020225537727387444
vol.T,S2,heaCap.C,1430.0,2.710505431213761e-19,0.0003011883145881074,,0.0013631134735947216,0.0015353714033445875
vol.T,S2,heaCap.C,1440.0,1.3010426069826053e-18,0.0001560204414942732,,0.0006229004639757355,0.0008517285991116452
vol.T,S2,heaCap.C,1450.0,8.673617379884035e-19,0.0004442439328542092,,4.204108290584152e-05,2.569846420863442e-05
vol.T,S2,heaCap.C,1460.0,6.505213034913027e-19,0.000534378175720896,,0.0001764790544983401,0.0003271169956218234
vol.T,S2,heaCap.C,1470.0,4.336808689942018e-19,0.00017167926485925637,,1.0021953098468886e-05,0.0002472135934712405
vol.T,S2,heaCap.C,1480.0,1.0842021724855044e-18,0.0008496397451305798,,0.0004087582478710921,0.0013373893639273549
vol.T,S2,heaCap.C,1490.0,6.505213034913027e-19,0.0008747609564619119,,0.0008783912525957022,0.00220212888476079
vol.T,S2,heaCap.C,1500.0,2.168404344971009e-19,0.0004635836603444463,,0.0012072116577202963,0.0024920189500712286
vol.T,S2,heaCap.C,1510.0,4.336808689942018e-19,0.0002261285207710331,,0.0012512540575928231,0.0023312593572529794
vol.T,S2,heaCap.C,1520.0,0.0,0.0004955964546534094,,0.0009510184405984341,0.0020216764934357645
vol.T,S2,heaCap.C,1530.0,2.2768245622195593e-18,0.0009050227370772656,,0.00038163434397731413,0.0016624462812474539
vol.T,S2,heaCap.C,1540.0,0.0,0.0007473209203418246,,0.00024859705170100777,0.0010467704396354138
vol.T,S2,heaCap.C,1550.0,4.336808689942018e-19,0.00011861690523317899,,0.0006922817060773905,0.0001720371739877269
vol.T,S2,heaCap.C,1560.0,4.336808689942018e-19,1.0369200239596478e-05,,0.0007850718075736937,0.00033512787989964377
vol.T,S2,heaCap.C,1570.0,2.168404344971009e-19,0.0007104951236480081,,0.000511468761910874,6.360240655156613e-05
vol.T,S2,heaCap.C,1580.0,8.673617379884035e-19,0.0013635851898306933,,1.6318203190633998e-05,0.0010418337849746884
vol.T,S2,heaCap.C,1590.0,2.168404344971009e-18,0.0013195657862135766,,0.0006243120233745333,0.0018945087334212296
vol.T,S2,heaCap.C,1600.0,1.3010426069826053e-18,0.000806524783852301,,0.001128005263409601,0.0022771545904178847
vol.T,S2,heaCap.C,1610.0,1.3010426069826053e-18,0.00047580792388488653,,0.001359676143337863,0.002295369619221499
vol.T,S2,heaCap.C,1620.0,6.505213034913027e-19,0.0007088747197292434,,0.00122298677992351,0.002211138746291974
vol.T,S2,heaCap.C,1630.0,1.0842021724855044e-18,0.0011655691040320052,,0.0007737762730608035,0.002066146344548825
vol.T,S2,heaCap.C,1640.0,3.903127820947816e-18,0.0011342633864572624,,0.00021882191635617596,0.001577596763823741
vol.T,S2,heaCap.C,1650.0,3.469446951953614e-18,0.0006944920636161415,,0.00018593087432017957,0.0006907958027888572
vol.T,S2,heaCap.C,1660.0,6.505213034913027e-19,0.0008086379646299517,,0.00027806995936970405,5.6206363146849014e-05
vol.T,S2,heaCap.C,1670.0,1.3010426069826053e-18,0.001699896265486338,,3.77061835759758e-05,0.0002995024250282974
vol.T,S2,heaCap.C,1680.0,1.0842021724855044e-19,0.002442199772393363,,0.00043380677603035295,0.0011537108106390859
vol.T,S2,heaCap.C,1690.0,0.0,0.0023716752945573604,,0.0009724986261175888,0.0019171170709650909
vol.T,S2,heaCap.C,1700.0,1.3010426069826053e-18,0.0017473272017057009,,0.0014089435420235451,0.002238145336105335
vol.T,S2,heaCap.C,1710.0,4.336808689942018e-19,0.0012601854872474941,,0.001599518488697934,0.0022334123277885087
vol.T,S2,heaCap.C,1720.0,1.3010426069826053e-18,0.0013319829219113778,,0.0014657014222531836,0.0021691473030744923
vol.T,S2,heaCap.C,1730.0,8.673617379884035e-19,0.0016588011441438164,,0.0010657570520446816,0.002068011888205934
vol.T,S2,heaCap.C,1740.0,1.3010426069826053e-18,0.001558744389847707,,0.0005944605844325629,0.0016144493733687426
vol.T,S2,heaCap.C,1750.0,1.3010426069826053e-18,0.0011417557868196632,,0.0002792144751910981,0.0007502721837263637
vol.T,S2,heaCap.C,1760.0,1.0842021724855044e-19,0.0013678352372119272,,0.0002641672301355938,0.00017664281783458247
vol.T,S2,heaCap.C,1770.0,4.607859233063394e-19,0.0023612083538519114,,0.0005743013223405841,0.0005508571974712773
vol.T,S2,heaCap.C,1780.0,8.673617379884035e-19,0.003086900823434144,,0.0011293657047256288,0.0015616283545338838
vol.T,S2,heaCap.C,1790.0,3.2526065174565133e-19,0.002867803647404683,,0.0017742073785473496,0.0024501589098236964
vol.T,S2,heaCap.C,1800.0,1.6263032587282567e-18,0.0020202985632354793,,0.0023186824349746733,0.0028326470145687566
vol.T,S2,heaCap.C,1810.0,0.0,0.0013076520599102502,,0.00257802822821176,0.00281064955249255
vol.T,S2,heaCap.C,1820.0,1.3010426069826053e-18,0.0012093573594712148,,0.002443222435561729,0.0026569844549313437
vol.T,S2,heaCap.C,1830.0,6.505213034913027e-19,0.0014449738031854736,,0.0019699066326384143,0.0024352035580961218
vol.T,S2,heaCap.C,1840.0,1.734723475976807e-18,0.0013181926273372166,,0.0013799387112208607,0.001896513907688635
vol.T,S2,heaCap.C,1850.0,2.168404344971009e-18,0.0009084378577064664,,0.000938591133193039,0.001037432486332146
vol.T,S2,heaCap.C,1860.0,5.421010862427522e-19,0.001145081793260524,,0.0008119202574636136,0.0005552781642066407
vol.T,S2,heaCap.C,1870.0,6.505213034913027e-19,0.0021193036664341144,,0.0010184288235193517,0.0010242365494852468
vol.T,S2,heaCap.C,1880.0,8.673617379884035e-19,0.0027964960728288843,,0.0014572068623741677,0.002043897495904834
vol.T,S2,heaCap.C,1890.0,1.6263032587282567e-18,0.0025384485252647414,,0.0019594691410207143,0.0028240069440556015
vol.T,S2,heaCap.C,1900.0,2.0599841277224584e-18,0.0016920058499074458,,0.00234374438352084,0.003000019069550275
vol.T,S2,heaCap.C,1910.0,1.5178830414797062e-18,0.0010173569835864225,,0.0024505643198197806,0.0027107542056699074
vol.T,S2,heaCap.C,1920.0,2.168404344971009e-19,0.0009614591229897998,,0.002202131063374963,0.0022839737563183915
vol.T,S2,heaCap.C,1930.0,7.589415207398531e-19,0.0011955156025229563,,0.001668781315752349,0.0018506783429336204
vol.T,S2,heaCap.C,1940.0,1.5178830414797062e-18,0.0009721453842699316,,0.0010631726944505641,0.0012244563434952171
vol.T,S2,heaCap.C,1950.0,4.336808689942018e-19,0.0003488003689206833,,0.000635450672005218,0.00042450030532492633
vol.T,S2,heaCap.C,1960.0,1.6263032587282567e-19,0.000298324407676573,,0.0005501145734016152,0.00010820410412248904
vol.T,S2,heaCap.C,1970.0,9.215718466126788e-19,0.0010138156985854004,,0.0008291155396288243,0.0007695002183250033
vol.T,S2,heaCap.C,1980.0,3.2526065174565133e-19,0.0015443427828835518,,0.0013632972294590085,0.0019541207623918755
vol.T,S2,heaCap.C,1990.0,1.5178830414797062e-18,0.0012638730484175673,,0.001970706685043795,0.002868732227702009
vol.T,S2,heaCap.C,2000.0,1.7889335846010823e-18,0.0004916537011134559,,0.0024483081688204227,0.0031523770454554567
vol.T,S2,heaCap.C,2010.0,4.336808689942018e-19,4.248646307259069e-05,,0.0026148166109574225,0.0029359649461577764
vol.T,S2,heaCap.C,2020.0,2.168404344971009e-19,7.809364618025492e-05,,0.002378814176397461,0.002544485659430107
vol.T,S2,heaCap.C,2030.0,2.6020852139652106e-18,0.0004759673541499804,,0.0017998141427996491,0.0021114892387492645
vol.T,S2,heaCap.C,2040.0,1.3010426069826053e-18,0.00033491625469855586,,0.0010869424112167087,0.001449855648839482
vol.T,S2,heaCap.C,2050.0,1.734723475976807e-18,0.00034453624955512537,,0.000507219489130982,0.0005656666714852765
vol.T,S2,heaCap.C,2060.0,8.944667923005412e-19,0.0005585176228943371,,0.00025834378121341976,0.00010331320741141514
vol.T,S2,heaCap.C,2070.0,2.927345865710862e-18,1.8512309247661836e-05,,0.00038017554852446886,0.0005800454538504862
vol.T,S2,heaCap.C,2080.0,4.336808689942018e-19,0.00048141564497382273,,0.0007862193644949528,0.0015881418145619053
vol.T,S2,heaCap.C,2090.0,8.673617379884035e-19,0.0003886126720486693,,0.0011871095192477667,0.0023415380083012804
vol.T,S2,heaCap.C,2100.0,1.0842021724855044e-18,0.00016338992177595508,,0.0015351376055829005,0.0025948307706623597
vol.T,S2,heaCap.C,2110.0,1.5178830414797062e-18,0.0004733343209757095,,0.0016309820003644494,0.0024206262727539674
vol.T,S2,heaCap.C,2120.0,1.951563910473908e-18,0.00022111139518020818,,0.0013843244558772085,0.002100516996829005
vol.T,S2,heaCap.C,2130.0,2.6020852139652106e-18,0.00033809604611547664,,0.0009312664595581745,0.0018598245259873192
vol.T,S2,heaCap.C,2140.0,4.336808689942018e-19,0.00021735111629139683,,0.0003336018689082971,0.0012592261984372133
vol.T,S2,heaCap.C,2150.0,8.673617379884035e-19,0.0005318375314624559,,0.0001292767825393816,0.0003099421933815405
vol.T,S2,heaCap.C,2160.0,1.6263032587282567e-18,0.0008193093274757459,,0.00026424516916332026,0.00030632170845346085
vol.T,S2,heaCap.C,2170.0,0.0,0.00023306034712075764,,1.3418653063566183e-05,3.99921314856444e-05
vol.T,S2,heaCap.C,2180.0,8.673617379884035e-19,0.0003879605474162315,,0.0005311036566302239,0.0010357858553926569
vol.T,S2,heaCap.C,2190.0,1.3010426069826053e-18,0.00036596919758126445,,0.001184274379363963,0.0019327590854101295
vol.T,S2,heaCap.C,2200.0,1.2874900798265365e-18,8.004650049302505e-05,,0.0017391755857744367,0.002354466509453701
vol.T,S2,heaCap.C,2210.0,2.3852447794681098e-18,0.0002939413381387048,,0.0020134480071765572,0.0024056669075402937
vol.T,S2,heaCap.C,2220.0,8.673617379884035e-19,9.277659107666909e-05,,0.0018971881510665596,0.0023526033963879867
vol.T,S2,heaCap.C,2230.0,1.5178830414797062e-18,0.0006683375532863623,,0.001421460051671545,0.0022096259246841
vol.T,S2,heaCap.C,2240.0,2.168404344971009e-18,0.0006051956698919629,,0.0007685793980984519,0.0016334305157564843
vol.T,S2,heaCap.C,2250.0,8.673617379884035e-19,3.918286569171755e-05,,0.00019203807362946218,0.0005487788117776171
vol.T,S2,heaCap.C,2260.0,1.5178830414797062e-18,0.0001496315070483213,,0.00010397405990528533,0.0003025150470885585
vol.T,S2,heaCap.C,2270.0,2.168404344971009e-19,0.0006394873799157336,,4.490577311370633e-05,0.0001935044503478256
vol.T,S2,heaCap.C,2280.0,0.0,0.0013982029824222328,,0.0002972067163919071,0.0006030177692740724
vol.T,S2,heaCap.C,2290.0,1.3010426069826053e-18,0.0014024781079541007,,0.0007531429835369412,0.001325073957158751
vol.T,S2,heaCap.C,2300.0,2.168404344971009e-19,0.0008832488618584896,,0.0011300822892130885,0.0015815185371137463
vol.T,S2,heaCap.C,2310.0,7.589415207398531e-19,0.0005321618596012909,,0.0012554067763883674,0.0014849314020182192
vol.T,S2,heaCap.C,2320.0,4.336808689942018e-19,0.0007542075019947782,,0.0010260583808554043,0.0013170265506496914
vol.T,S2,heaCap.C,2330.0,4.336808689942018e-19,0.0011662968945996422,,0.00048434948685271983,0.001105780547851043
vol.T,S2,heaCap.C,2340.0,8.673617379884035e-19,0.000979470899481149,,0.00017754914094564311,0.0005101903991324708
vol.T,S2,heaCap.C,2350.0,1.734723475976807e-18,0.000315862736234308,,0.0007116900726568051,0.0005329434592332705
vol.T,S2,heaCap.C,2360.0,8.673617379884035e-19,0.00031676582057744464,,0.0009239722508315,0.0012507689510035114
vol.T,S2,heatPumpSystem.declination,0.0,0.0,0.0,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,10.0,,0.0,6.938893903907228e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,20.0,,0.0,0.0,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,30.0,,0.0,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,40.0,,0.0,2.7755575615628914e-17,0.0,0.0
vol.T,S2,heatPumpSystem.declination,50.0,,0.0,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,60.0,,0.0,0.0,6.938893903907228e-18,0.0
vol.T,S2,heatPumpSystem.declination,70.0,,1.734723475976807e-18,0.0,6.938893903907228e-18,0.0
vol.T,S2,heatPumpSystem.declination,80.0,,1.3010426069826053e-18,0.0,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,90.0,,6.505213034913027e-19,3.469446951953614e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,100.0,,0.0,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,110.0,,1.3010426069826053e-18,1.5178830414797062e-18,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,120.0,,0.0,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,130.0,,6.938893903907228e-18,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,140.0,,0.0,0.0,1.3877787807814457e-17,0.0
vol.T,S2,heatPumpSystem.declination,150.0,,0.0,3.469446951953614e-18,6.938893903907228e-18,0.0
vol.T,S2,heatPumpSystem.declination,160.0,,3.469446951953614e-18,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,170.0,,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,180.0,,6.505213034913027e-19,1.0842021724855044e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,190.0,,1.0842021724855044e-18,2.8189256484623115e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,200.0,,4.336808689942018e-19,2.168404344971009e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,210.0,,4.336808689942018e-19,8.673617379884035e-19,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,220.0,,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,230.0,,1.734723475976807e-18,0.0,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,240.0,,3.469446951953614e-18,3.469446951953614e-18,6.938893903907228e-18,0.0
vol.T,S2,heatPumpSystem.declination,250.0,,1.734723475976807e-18,3.469446951953614e-18,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,260.0,,1.734723475976807e-18,0.0,0.0,0.0
vol.T,S2,heatPumpSystem.declination,270.0,,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,280.0,,2.168404344971009e-19,7.589415207398531e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,290.0,,1.1926223897340549e-18,1.4094628242311558e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,300.0,,3.0357660829594124e-18,2.3852447794681098e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,310.0,,1.6263032587282567e-18,2.710505431213761e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,320.0,,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,330.0,,0.0,1.734723475976807e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,340.0,,0.0,3.469446951953614e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,350.0,,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,360.0,,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,370.0,,1.0842021724855044e-18,2.168404344971009e-18,6.938893903907228e-18,0.0
vol.T,S2,heatPumpSystem.declination,380.0,,1.5178830414797062e-18,5.421010862427522e-19,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,390.0,,8.673617379884035e-19,2.710505431213761e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,400.0,,1.3010426069826053e-18,6.505213034913027e-19,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,410.0,,1.6263032587282567e-18,2.8189256484623115e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,420.0,,4.336808689942018e-19,7.047314121155779e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,430.0,,1.3010426069826053e-18,2.168404344971009e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,440.0,,8.673617379884035e-19,0.0,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,450.0,,8.673617379884035e-19,0.0,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,460.0,,2.168404344971009e-18,1.951563910473908e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,470.0,,5.421010862427522e-19,4.336808689942018e-19,5.204170427930421e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,480.0,,1.734723475976807e-18,1.4094628242311558e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,490.0,,2.168404344971009e-18,1.0299920638612292e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,500.0,,1.0842021724855044e-18,6.505213034913027e-19,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,510.0,,2.3310346708438345e-18,4.119968255444917e-18,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,520.0,,8.673617379884035e-19,5.421010862427522e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,530.0,,0.0,1.734723475976807e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,540.0,,0.0,4.336808689942018e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,550.0,,0.0,1.734723475976807e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,560.0,,1.0842021724855044e-18,1.8431436932253575e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,570.0,,7.589415207398531e-19,1.0842021724855044e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,580.0,,2.168404344971009e-18,9.75781955236954e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,590.0,,8.673617379884035e-19,1.951563910473908e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,600.0,,2.927345865710862e-18,2.9815559743351372e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,610.0,,7.589415207398531e-19,2.6020852139652106e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,620.0,,1.1384122811097797e-18,4.336808689942018e-19,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,630.0,,6.505213034913027e-19,1.6263032587282567e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,640.0,,0.0,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,650.0,,1.3010426069826053e-18,8.673617379884035e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,660.0,,1.8431436932253575e-18,2.2768245622195593e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,670.0,,4.336808689942018e-19,5.421010862427522e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,680.0,,2.168404344971009e-19,1.5178830414797062e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,690.0,,6.505213034913027e-19,1.5178830414797062e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,700.0,,1.3010426069826053e-18,1.0842021724855044e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,710.0,,1.0842021724855044e-18,1.1926223897340549e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,720.0,,2.710505431213761e-19,1.3010426069826053e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,730.0,,4.336808689942018e-19,2.4936649967166602e-18,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,740.0,,8.673617379884035e-19,6.505213034913027e-19,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,750.0,,1.5178830414797062e-18,8.673617379884035e-19,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,760.0,,7.589415207398531e-19,5.421010862427522e-20,0.0,0.0
vol.T,S2,heatPumpSystem.declination,770.0,,1.0842021724855044e-19,1.3010426069826053e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,780.0,,0.0,2.168404344971009e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,790.0,,2.168404344971009e-19,1.5178830414797062e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,800.0,,0.0,4.336808689942018e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,810.0,,1.5178830414797062e-18,5.421010862427522e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,820.0,,1.734723475976807e-18,4.336808689942018e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,830.0,,1.3010426069826053e-18,2.1141942363467336e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,840.0,,1.734723475976807e-18,3.2526065174565133e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,850.0,,1.951563910473908e-18,4.336808689942018e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,860.0,,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,870.0,,8.131516293641283e-19,1.3010426069826053e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,880.0,,4.336808689942018e-19,1.951563910473908e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,890.0,,1.3010426069826053e-18,1.5178830414797062e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,900.0,,3.2526065174565133e-19,4.336808689942018e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,910.0,,2.656295322589486e-18,1.0842021724855044e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,920.0,,4.87890977618477e-19,8.673617379884035e-19,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,930.0,,6.505213034913027e-19,6.505213034913027e-19,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,940.0,,1.3010426069826053e-18,8.673617379884035e-19,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,950.0,,2.168404344971009e-19,1.3010426069826053e-18,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,960.0,,1.734723475976807e-18,1.3010426069826053e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,970.0,,2.9815559743351372e-18,8.673617379884035e-19,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,980.0,,1.6263032587282567e-18,1.3010426069826053e-18,1.734723475976807e-18,0.0
vol.T,S2,heatPumpSystem.declination,990.0,,4.336808689942018e-19,4.336808689942018e-19,0.0,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,1000.0,,3.577867169202165e-18,1.3010426069826053e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,1010.0,,2.8189256484623115e-18,1.0842021724855044e-18,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,1020.0,,1.1926223897340549e-18,1.0842021724855044e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,1030.0,,1.734723475976807e-18,1.0842021724855044e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,1040.0,,2.168404344971009e-19,1.5178830414797062e-18,0.0,0.0
vol.T,S2,heatPumpSystem.declination,1050.0,,1.3010426069826053e-18,1.3010426069826053e-18,3.469446951953614e-18,0.0
vol.T,S2,heatPumpSystem.declination,1060.0,,4.87890977618477e-19,1.5178830414797062e-18,3.469446951953614e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,1070.0,,1.5178830414797062e-18,3.2526065174565133e-19,0.0,0.0
vol.T,S2,heatPumpSystem.declination,1080.0,,2.4936649967166602e-18,2.4936649967166602e-18,1.734723475976807e-18,1.1102230246251565e-16
vol.T,S2,heatPumpSystem.declination,1090.0,,1.870248747537495e-18,5.421010862427522e-19,1.734723475976807e-18,0.0
